Date Time,Latitude,Longitude,Elevation,Temperature Height (m),Wind Height (m),Total Solar Radiation(MJ),Max Temp(deg C),Min Temp(deg C),Total Rainfall(mm),Average Dewpoint(deg C),Total Wind Run(km/day)
8/20/2011,29.80266,-82.41081,48.768,2,10,19,31.73,20.91,0,23.42,135.5
8/21/2011,29.80266,-82.41081,48.768,2,10,19.33,32.55,21.14,0,23.79,122.3
8/22/2011,29.80266,-82.41081,48.768,2,10,21.28,32.61,21.76,0,24.43,133.3
8/23/2011,29.80266,-82.41081,48.768,2,10,16.2,33.33,21.72,11.89,23.61,121.2
8/24/2011,29.80266,-82.41081,48.768,2,10,22.13,32.68,20.14,0,22.61,158.7
8/25/2011,29.80266,-82.41081,48.768,2,10,20.06,32.16,22.63,0.23,23.62,229.1
8/26/2011,29.80266,-82.41081,48.768,2,10,22.53,33.9,23.34,0,23.21,255.3
8/27/2011,29.80266,-82.41081,48.768,2,10,21.18,35.29,24.78,0,23.99,324.2
8/28/2011,29.80266,-82.41081,48.768,2,10,22.16,34.63,21.84,0,22.42,232.8
8/29/2011,29.80266,-82.41081,48.768,2,10,22.27,34.1,21.19,0,21.99,186.3
8/30/2011,29.80266,-82.41081,48.768,2,10,16.95,33.87,21.04,0.74,23.61,142.1
8/31/2011,29.80266,-82.41081,48.768,2,10,15.96,32.68,21.99,0,23.66,141.5
9/1/2011,29.80266,-82.41081,48.768,2,10,17.71,32,21.1,0,21.86,204.8
9/2/2011,29.80266,-82.41081,48.768,2,10,21.52,32.28,18.84,0,19.24,193.1
9/3/2011,29.80266,-82.41081,48.768,2,10,18.33,32.16,17.69,0,20.34,231.2
9/4/2011,29.80266,-82.41081,48.768,2,10,9.75,29.84,21.99,1.63,22.74,145.1
9/5/2011,29.80266,-82.41081,48.768,2,10,16.86,32.77,22.73,0.46,23.95,334.2
9/6/2011,29.80266,-82.41081,48.768,2,10,8.49,27.13,18.7,19.61,21.48,211.2
9/7/2011,29.80266,-82.41081,48.768,2,10,16.17,27.31,17.9,0,17.7,91.2
9/8/2011,29.80266,-82.41081,48.768,2,10,21.06,27.34,13.91,0,16.45,174.2
9/9/2011,29.80266,-82.41081,48.768,2,10,10.62,26.57,17.07,0,18.67,84
9/10/2011,29.80266,-82.41081,48.768,2,10,19.85,31.77,18.84,0,20.53,79
9/11/2011,29.80266,-82.41081,48.768,2,10,20.75,32.17,18.23,0,20.24,102
9/12/2011,29.80266,-82.41081,48.768,2,10,21.16,32.17,16.56,0,17.08,108
9/13/2011,29.80266,-82.41081,48.768,2,10,17.19,33.6,15.47,0,17.85,75.6
9/14/2011,29.80266,-82.41081,48.768,2,10,16.31,33.23,16.12,0,18.52,90.1
9/15/2011,29.80266,-82.41081,48.768,2,10,19.12,33.15,17.39,0,19.51,169.1
9/16/2011,29.80266,-82.41081,48.768,2,10,14.45,32.77,19.42,0,21.59,109.8
9/17/2011,29.80266,-82.41081,48.768,2,10,16.37,28.99,20.43,0,21.26,251.7
9/18/2011,29.80266,-82.41081,48.768,2,10,11.96,28.24,18.83,0,19.81,255.7
9/19/2011,29.80266,-82.41081,48.768,2,10,15.97,30.79,19.13,0,20.66,214.7
9/20/2011,29.80266,-82.41081,48.768,2,10,15.47,32.25,21.03,15.39,22.59,186.1
9/21/2011,29.80266,-82.41081,48.768,2,10,15.74,33.29,20.31,0.23,22.39,124.5
9/22/2011,29.80266,-82.41081,48.768,2,10,9.9,30.23,22.12,0.23,23.16,143.4
9/23/2011,29.80266,-82.41081,48.768,2,10,16.43,32.93,20.06,0,22.32,122.4
9/24/2011,29.80266,-82.41081,48.768,2,10,15.11,33.03,19.61,16.13,22.1,115.3
9/25/2011,29.80266,-82.41081,48.768,2,10,13.78,33.2,19.81,0.23,22.11,107.9
9/26/2011,29.80266,-82.41081,48.768,2,10,14.76,31.38,20.89,0.91,22.99,135.3
9/27/2011,29.80266,-82.41081,48.768,2,10,16.47,31.81,20.2,0,22.35,148
9/28/2011,29.80266,-82.41081,48.768,2,10,16.18,31.91,19.36,0,21.68,117.8
9/29/2011,29.80266,-82.41081,48.768,2,10,17.61,30.73,18.85,0,19.99,103.7
9/30/2011,29.80266,-82.41081,48.768,2,10,17.39,30.61,17.27,0,18.29,141.4
10/1/2011,29.80266,-82.41081,48.768,2,10,19.67,24.83,10.27,0,9.35,188.9
10/2/2011,29.80266,-82.41081,48.768,2,10,19.62,24.94,4.97,0,7.08,112.6
10/3/2011,29.80266,-82.41081,48.768,2,10,19.58,26.04,5.77,0,7.8,98.5
10/4/2011,29.80266,-82.41081,48.768,2,10,18.91,28.18,5.95,0,10.02,159.1
10/5/2011,29.80266,-82.41081,48.768,2,10,15.92,27.91,10.67,0,13.95,203.8
10/6/2011,29.80266,-82.41081,48.768,2,10,11.4,26.36,14.86,1.65,17.72,196.3
10/7/2011,29.80266,-82.41081,48.768,2,10,12.88,28.11,17.23,0,18.62,273.2
10/8/2011,29.80266,-82.41081,48.768,2,10,4.1,23.65,18.82,4.11,19.17,225.9
10/9/2011,29.80266,-82.41081,48.768,2,10,6.76,26.26,19.78,23.19,20.27,277.7
10/10/2011,29.80266,-82.41081,48.768,2,10,8.62,26.61,20.43,54.25,21.37,264.4
10/11/2011,29.80266,-82.41081,48.768,2,10,15.87,29.59,18.97,0,20.84,186.2
10/12/2011,29.80266,-82.41081,48.768,2,10,9.36,26.57,18.6,0.46,20.82,147.1
10/13/2011,29.80266,-82.41081,48.768,2,10,14.97,29.17,17.97,0,19.53,179.1
10/14/2011,29.80266,-82.41081,48.768,2,10,17.89,26.6,12.54,0,14.95,106.9
10/15/2011,29.80266,-82.41081,48.768,2,10,13.62,27.66,9.83,0,13.14,102.4
10/16/2011,29.80266,-82.41081,48.768,2,10,17.05,29.93,12.21,0,14.52,140.9
10/17/2011,29.80266,-82.41081,48.768,2,10,16.14,29.46,12.74,0,17.86,140.8
10/18/2011,29.80266,-82.41081,48.768,2,10,8.25,27.16,18.91,0.23,21.52,219.7
10/19/2011,29.80266,-82.41081,48.768,2,10,8.67,23.64,11.59,0,16.81,353.9
10/20/2011,29.80266,-82.41081,48.768,2,10,17.53,18.04,4.18,0,4.88,257.7
10/21/2011,29.80266,-82.41081,48.768,2,10,17.36,20.02,1.97,0,5.2,96.2
10/22/2011,29.80266,-82.41081,48.768,2,10,17.45,21.38,1.15,0,5.09,92.2
10/23/2011,29.80266,-82.41081,48.768,2,10,17.04,23.55,3.21,0,8.24,88.5
10/24/2011,29.80266,-82.41081,48.768,2,10,16.33,24.07,6.96,0,10.64,108.3
10/25/2011,29.80266,-82.41081,48.768,2,10,15.17,25.56,6.4,0,11.44,156.2
10/26/2011,29.80266,-82.41081,48.768,2,10,12.23,26.77,11.56,0,15.38,112.3
10/27/2011,29.80266,-82.41081,48.768,2,10,11.48,26.93,16.25,1.37,16.6,113.9
10/28/2011,29.80266,-82.41081,48.768,2,10,8.59,26.69,15.94,0,17.67,88.8
10/29/2011,29.80266,-82.41081,48.768,2,10,8.14,21.02,8.93,26.8,14.6,182
10/30/2011,29.80266,-82.41081,48.768,2,10,14.55,21.92,7.63,0,9.85,276.3
10/31/2011,29.80266,-82.41081,48.768,2,10,10.51,23.39,12.36,3.45,14.23,157.1
11/1/2011,29.80266,-82.41081,48.768,2,10,15.73,20.44,9.39,0,9.99,254.1
11/2/2011,29.80266,-82.41081,48.768,2,10,13.4,22.98,7.62,3.71,12.05,224.6
11/3/2011,29.80266,-82.41081,48.768,2,10,12.53,25.92,9.95,0.71,14.67,129
11/4/2011,29.80266,-82.41081,48.768,2,10,13.75,18.76,8.04,0.23,10.15,257.3
11/5/2011,29.80266,-82.41081,48.768,2,10,7.4,15.42,6.09,0,8.52,229.5
11/6/2011,29.80266,-82.41081,48.768,2,10,12.02,20.67,10.99,0,12.38,300.2
11/7/2011,29.80266,-82.41081,48.768,2,10,7.18,21.52,15.39,0.91,16.78,202.6
11/8/2011,29.80266,-82.41081,48.768,2,10,9.74,24.92,15.14,0,16.63,178.3
11/9/2011,29.80266,-82.41081,48.768,2,10,14.72,25.23,9.76,0,12.57,120.2
11/10/2011,29.80266,-82.41081,48.768,2,10,11.33,24.5,6.55,0,10.78,187
11/11/2011,29.80266,-82.41081,48.768,2,10,15.18,16.51,0.2,0,-0.25,165.7
11/12/2011,29.80266,-82.41081,48.768,2,10,14.91,21.61,-2.78,0,3.44,111.1
11/13/2011,29.80266,-82.41081,48.768,2,10,13.65,24.48,4.88,0,10.46,115.9
11/14/2011,29.80266,-82.41081,48.768,2,10,14.23,27.5,8,0,14.2,122.9
11/15/2011,29.80266,-82.41081,48.768,2,10,10.83,28.52,14.65,0,18.75,159.1
11/16/2011,29.80266,-82.41081,48.768,2,10,9.19,28.82,19.85,0,21.37,273.5
11/17/2011,29.80266,-82.41081,48.768,2,10,9.73,24.57,12.52,16.13,16.83,249.3
11/18/2011,29.80266,-82.41081,48.768,2,10,12.61,19.32,6.51,0,8.47,303.1
11/19/2011,29.80266,-82.41081,48.768,2,10,4.12,19.37,10.24,0.23,14.56,155.4
11/20/2011,29.80266,-82.41081,48.768,2,10,11.87,27.6,13.07,0,17.15,159.7
11/21/2011,29.80266,-82.41081,48.768,2,10,13.1,27,12.15,0,16.08,154.6
11/22/2011,29.80266,-82.41081,48.768,2,10,8.48,27.22,12.96,0,17.2,148.8
11/23/2011,29.80266,-82.41081,48.768,2,10,7.37,24.22,13.9,10.39,18.24,228.8
11/24/2011,29.80266,-82.41081,48.768,2,10,13.53,19.73,9.18,0,9.71,231.3
11/25/2011,29.80266,-82.41081,48.768,2,10,10.14,23.26,9.03,0,12.44,180.1
11/26/2011,29.80266,-82.41081,48.768,2,10,12.66,25.55,10.55,0,13.51,190.8
11/27/2011,29.80266,-82.41081,48.768,2,10,11.66,26.39,13.24,0,14.66,215.9
11/28/2011,29.80266,-82.41081,48.768,2,10,3.08,22.47,11.28,3.23,14.68,291.8
11/29/2011,29.80266,-82.41081,48.768,2,10,11.76,16.29,5.87,0.23,8.27,205.3
11/30/2011,29.80266,-82.41081,48.768,2,10,13.03,13.24,1.72,0,4.15,145.2
12/1/2011,29.80266,-82.41081,48.768,2,10,13.08,18.27,-0.87,0,4.96,161.9
12/2/2011,29.80266,-82.41081,48.768,2,10,12.84,20.22,3.93,0,6.46,163
12/3/2011,29.80266,-82.41081,48.768,2,10,10.78,22.75,5.99,0,10.67,222.7
12/4/2011,29.80266,-82.41081,48.768,2,10,6.71,21.5,12.88,0,14.57,174.3
12/5/2011,29.80266,-82.41081,48.768,2,10,11.34,25.75,8.44,0,13.99,138.4
12/6/2011,29.80266,-82.41081,48.768,2,10,9.12,25.43,13.95,0,16.35,120.9
12/7/2011,29.80266,-82.41081,48.768,2,10,6.89,24.94,4.8,3.07,11.98,289.9
12/8/2011,29.80266,-82.41081,48.768,2,10,12.43,14.65,0.21,0,4.1,181.5
12/9/2011,29.80266,-82.41081,48.768,2,10,6.43,21.08,8.84,0,12.24,134.5
12/10/2011,29.80266,-82.41081,48.768,2,10,2.69,15.18,10.75,0.23,10.72,212.5
12/11/2011,29.80266,-82.41081,48.768,2,10,3.68,15.79,10.93,0,11.62,323.6
12/12/2011,29.80266,-82.41081,48.768,2,10,1.65,15.13,11.63,12.22,13.36,237.8
12/13/2011,29.80266,-82.41081,48.768,2,10,5.81,17.72,10.27,0,11.83,207.8
12/14/2011,29.80266,-82.41081,48.768,2,10,10.93,23.02,8.27,0,12.45,176.1
12/15/2011,29.80266,-82.41081,48.768,2,10,9.11,23.7,7.74,0,12.5,103.1
12/16/2011,29.80266,-82.41081,48.768,2,10,7.89,23.4,8.38,0,13.4,84.5
12/17/2011,29.80266,-82.41081,48.768,2,10,7.85,22.23,9.07,0,13.16,122.3
12/18/2011,29.80266,-82.41081,48.768,2,10,12.77,17.27,2.33,0,2.08,149.2
12/19/2011,29.80266,-82.41081,48.768,2,10,11.78,22.69,2.62,0,9.11,168.7
12/20/2011,29.80266,-82.41081,48.768,2,10,10.25,24.16,7.61,0,12.67,155.9
12/21/2011,29.80266,-82.41081,48.768,2,10,5.53,23.47,14.2,0,15.96,171.5
12/22/2011,29.80266,-82.41081,48.768,2,10,12.01,26.7,11.96,0,14.69,218.8
12/23/2011,29.80266,-82.41081,48.768,2,10,6.62,25.3,17.44,0.23,18.92,250.6
12/24/2011,29.80266,-82.41081,48.768,2,10,9.22,22.22,14.42,0,14.14,206.1
12/25/2011,29.80266,-82.41081,48.768,2,10,6.86,23.99,12.8,0,16.64,137.4
12/26/2011,29.80266,-82.41081,48.768,2,10,9.01,20.85,12.04,0,12.49,211.9
12/27/2011,29.80266,-82.41081,48.768,2,10,6.07,19.8,8.19,5.74,12.65,326.2
12/28/2011,29.80266,-82.41081,48.768,2,10,12.74,15.45,1.06,0,2.82,144.1
12/29/2011,29.80266,-82.41081,48.768,2,10,12.31,17.54,2.23,0,4.12,67.2
12/30/2011,29.80266,-82.41081,48.768,2,10,6.11,20.62,2.81,0,7.56,102.8
12/31/2011,29.80266,-82.41081,48.768,2,10,11.16,24.42,9.58,0,12.41,161.5
1/1/2012,29.80266,-82.41081,48.768,2,10,9.91,22.94,8.78,0,13.53,171.4
1/2/2012,29.80266,-82.41081,48.768,2,10,13.03,17.52,5.07,1.14,2.8,291.8
1/3/2012,29.80266,-82.41081,48.768,2,10,13.14,6.22,-4.65,0,-10.2,279.3
1/4/2012,29.80266,-82.41081,48.768,2,10,13.11,11.97,-7.52,0,-8.18,91.4
1/5/2012,29.80266,-82.41081,48.768,2,10,11.67,19.01,-3.16,0,3.46,180.1
1/6/2012,29.80266,-82.41081,48.768,2,10,11.9,20.74,4.74,0,7.68,94.2
1/7/2012,29.80266,-82.41081,48.768,2,10,9.26,22.38,5.97,0,10.56,83.8
1/8/2012,29.80266,-82.41081,48.768,2,10,12.35,24.53,4.65,0,9.4,77.3
1/9/2012,29.80266,-82.41081,48.768,2,10,9.35,23.99,6.52,0,10.96,89.1
1/10/2012,29.80266,-82.41081,48.768,2,10,5.61,21.58,8.08,0,13.02,96.3
1/11/2012,29.80266,-82.41081,48.768,2,10,7.74,22.19,13.29,0.46,13.99,358.9
1/12/2012,29.80266,-82.41081,48.768,2,10,9.63,22.57,6.25,0,12.14,275.3
1/13/2012,29.80266,-82.41081,48.768,2,10,12.55,15.26,3.32,0,-2,276.4
1/14/2012,29.80266,-82.41081,48.768,2,10,12.91,12.83,-3.79,0,-4.7,148.7
1/15/2012,29.80266,-82.41081,48.768,2,10,13.6,17.42,-2.68,0,-2.06,140.5
1/16/2012,29.80266,-82.41081,48.768,2,10,13.17,20.48,-2.74,0,3.99,182.1
1/17/2012,29.80266,-82.41081,48.768,2,10,11.44,23.23,4.28,0,9,170.7
1/18/2012,29.80266,-82.41081,48.768,2,10,1.21,16.54,7.98,16.81,13.53,177.2
1/19/2012,29.80266,-82.41081,48.768,2,10,14.3,18.6,0.37,0.23,2.91,85.2
1/20/2012,29.80266,-82.41081,48.768,2,10,6.29,23.11,2.46,136.7,6.18,106.2
1/21/2012,29.80266,-82.41081,48.768,2,10,7.78,21.23,10.65,0,12.42,225
1/22/2012,29.80266,-82.41081,48.768,2,10,11.11,25.18,10.5,0,14.97,138.7
1/23/2012,29.80266,-82.41081,48.768,2,10,12.41,26.02,13.05,0,15.47,195.1
1/24/2012,29.80266,-82.41081,48.768,2,10,10.69,26.68,12.9,0,14.69,99.8
1/25/2012,29.80266,-82.41081,48.768,2,10,11.18,25.82,11.3,3.81,14.12,171.6
1/26/2012,29.80266,-82.41081,48.768,2,10,10.92,26.58,16.51,1.52,16.5,263.6
1/27/2012,29.80266,-82.41081,48.768,2,10,9.98,21,7.72,10.41,13.41,322.7
1/28/2012,29.80266,-82.41081,48.768,2,10,14.82,20.84,2.88,0,5.59,99.1
1/29/2012,29.80266,-82.41081,48.768,2,10,14.45,19.6,2.04,0,3.85,124.2
1/30/2012,29.80266,-82.41081,48.768,2,10,15.3,19.86,-1.68,0,-0.48,179.9
1/31/2012,29.80266,-82.41081,48.768,2,10,12.28,21.72,2.56,0,7.54,161.1
2/1/2012,29.80266,-82.41081,48.768,2,10,11.37,24.66,11.19,0,12.01,111.9
2/2/2012,29.80266,-82.41081,48.768,2,10,11.93,24.92,11.73,0,14.08,114.9
2/3/2012,29.80266,-82.41081,48.768,2,10,11.41,24.25,10.79,0,12.84,231.4
2/4/2012,29.80266,-82.41081,48.768,2,10,10.5,25.11,12.76,0,14.09,149.6
2/5/2012,29.80266,-82.41081,48.768,2,10,9.88,26.4,12.3,0.25,15.98,128.8
2/6/2012,29.80266,-82.41081,48.768,2,10,9.86,24.54,12.62,0,15.41,166.9
2/7/2012,29.80266,-82.41081,48.768,2,10,8.42,21.78,10.08,0,12.86,163.1
2/8/2012,29.80266,-82.41081,48.768,2,10,13.63,22.49,6.41,0,6.95,120.6
2/9/2012,29.80266,-82.41081,48.768,2,10,10.81,19.13,6.64,0,4.08,124.7
2/10/2012,29.80266,-82.41081,48.768,2,10,7.83,22.74,9.4,0.51,12.64,138.5
2/11/2012,29.80266,-82.41081,48.768,2,10,14.83,14.63,2.77,1.02,3.46,338.8
2/12/2012,29.80266,-82.41081,48.768,2,10,16.99,8.37,-4.67,0,-11.9,166.4
2/13/2012,29.80266,-82.41081,48.768,2,10,16.58,15.38,-8.49,0,-6.79,95.4
2/14/2012,29.80266,-82.41081,48.768,2,10,10.49,22.55,0.94,0,8.84,225.5
2/15/2012,29.80266,-82.41081,48.768,2,10,7.37,24.11,15.35,8.38,16.48,175.8
2/16/2012,29.80266,-82.41081,48.768,2,10,7.41,23.75,13.55,0.25,15.92,195.8
2/17/2012,29.80266,-82.41081,48.768,2,10,3.73,21.37,17.32,0,17.95,127.4
2/18/2012,29.80266,-82.41081,48.768,2,10,6.31,23,15.53,0,16.61,170.2
2/19/2012,29.80266,-82.41081,48.768,2,10,9.75,24.2,13.45,0.25,16.34,475.4
2/20/2012,29.80266,-82.41081,48.768,2,10,17.22,16.54,6.13,0,5.68,258.8
2/21/2012,29.80266,-82.41081,48.768,2,10,7.12,20.61,5.43,0,8.84,92.6
2/22/2012,29.80266,-82.41081,48.768,2,10,7.25,22.91,6.68,3.81,13.16,219.7
2/23/2012,29.80266,-82.41081,48.768,2,10,8.86,25.75,17.98,0.25,19.67,414.1
2/24/2012,29.80266,-82.41081,48.768,2,10,9.38,26.6,14.86,0.25,18.79,485.9
2/25/2012,29.80266,-82.41081,48.768,2,10,16.57,16.17,8.78,0,-1.97,236.1
2/26/2012,29.80266,-82.41081,48.768,2,10,3.94,12.99,6.24,10.16,6.8,181.6
2/27/2012,29.80266,-82.41081,48.768,2,10,5.82,21.68,12.66,10.16,16.12,133.1
2/28/2012,29.80266,-82.41081,48.768,2,10,6.13,20.27,13.23,0,15.88,140.4
2/29/2012,29.80266,-82.41081,48.768,2,10,15.24,27.77,14.36,0,17.26,218.6
3/1/2012,29.80266,-82.41081,48.768,2,10,9.3,24.42,17.46,0,17.91,278.3
3/2/2012,29.80266,-82.41081,48.768,2,10,11.51,26.64,17.99,0,17.62,255.2
3/3/2012,29.80266,-82.41081,48.768,2,10,11.1,27.84,19.3,0,19.47,494.2
3/4/2012,29.80266,-82.41081,48.768,2,10,19.06,23.55,1.73,15.49,3.33,370.6
3/5/2012,29.80266,-82.41081,48.768,2,10,20.06,23.54,-0.08,0,3.61,192.2
3/6/2012,29.80266,-82.41081,48.768,2,10,16.76,22.55,3.69,0,6.35,306.2
3/7/2012,29.80266,-82.41081,48.768,2,10,12.81,23.33,7.33,0,11.35,252.1
3/8/2012,29.80266,-82.41081,48.768,2,10,18.27,27.98,9.35,0,13.11,158
3/9/2012,29.80266,-82.41081,48.768,2,10,11.93,27.15,13.35,0,16.46,153.6
3/10/2012,29.80266,-82.41081,48.768,2,10,13.39,21.09,14.85,0,13.31,317.3
3/11/2012,29.80266,-82.41081,48.768,2,10,5.35,21.09,14.46,0.51,15.1,302.6
3/12/2012,29.80266,-82.41081,48.768,2,10,14.94,26.25,16.6,0,13.9,231.8
3/13/2012,29.80266,-82.41081,48.768,2,10,16.79,27.19,10.52,0,13.66,118.6
3/14/2012,29.80266,-82.41081,48.768,2,10,15.54,27.83,11,12.7,14.64,99.2
3/15/2012,29.80266,-82.41081,48.768,2,10,17.59,28.55,11.3,0,14.69,131.1
3/16/2012,29.80266,-82.41081,48.768,2,10,19.13,28.98,11.11,0,13.33,109.7
3/17/2012,29.80266,-82.41081,48.768,2,10,15.37,28.87,11.54,2.29,14.74,100.6
3/18/2012,29.80266,-82.41081,48.768,2,10,18.8,28.78,9.29,0.25,13.15,128.6
3/19/2012,29.80266,-82.41081,48.768,2,10,20.56,28.67,10.18,0,13.9,150.4
3/20/2012,29.80266,-82.41081,48.768,2,10,14.57,27.35,11.59,0,15.15,219.5
3/21/2012,29.80266,-82.41081,48.768,2,10,14.26,28.3,13.05,0,16.87,209.6
3/22/2012,29.80266,-82.41081,48.768,2,10,18.62,29.51,14.93,0,16.94,178.1
3/23/2012,29.80266,-82.41081,48.768,2,10,16.95,29.4,16.36,12.19,18.25,164.2
3/24/2012,29.80266,-82.41081,48.768,2,10,7.72,25.72,15.12,20.57,17.93,236.1
3/25/2012,29.80266,-82.41081,48.768,2,10,21.03,25.22,10.67,0,12.71,268.8
3/26/2012,29.80266,-82.41081,48.768,2,10,21.54,27.3,8.08,0,10.72,108.9
3/27/2012,29.80266,-82.41081,48.768,2,10,21.7,28.42,9.33,0,11.94,168.8
3/28/2012,29.80266,-82.41081,48.768,2,10,16.1,27.72,12.54,0,14.72,100.1
3/29/2012,29.80266,-82.41081,48.768,2,10,19.54,28.32,12.22,0,14.35,119.1
3/30/2012,29.80266,-82.41081,48.768,2,10,16.42,28.44,11.48,0,14.27,117.2
3/31/2012,29.80266,-82.41081,48.768,2,10,8,24.01,14.59,75.44,17.32,153.8
4/1/2012,29.80266,-82.41081,48.768,2,10,18.24,28.11,13.92,0.25,16.21,182.2
4/2/2012,29.80266,-82.41081,48.768,2,10,21.7,29.92,17.78,0,17.23,223.1
4/3/2012,29.80266,-82.41081,48.768,2,10,21.27,31.18,16.83,0,17.7,147.7
4/4/2012,29.80266,-82.41081,48.768,2,10,18.73,29.04,17.49,0,18.33,209.3
4/5/2012,29.80266,-82.41081,48.768,2,10,19.02,28.66,17.08,0,16.76,237.1
4/6/2012,29.80266,-82.41081,48.768,2,10,20.44,25.13,14.67,0,14.23,269.3
4/7/2012,29.80266,-82.41081,48.768,2,10,21.91,23.04,6.72,0,9.45,245.2
4/8/2012,29.80266,-82.41081,48.768,2,10,21.44,24.4,6.97,0,8.79,107.9
4/9/2012,29.80266,-82.41081,48.768,2,10,20.31,26.86,7.83,0,11.56,116.3
4/10/2012,29.80266,-82.41081,48.768,2,10,21.97,28.21,10.3,0,11.21,145.3
4/11/2012,29.80266,-82.41081,48.768,2,10,20.57,27.12,11.48,0,11.4,171.5
4/12/2012,29.80266,-82.41081,48.768,2,10,22.24,23.84,8.68,0,8.77,224.7
4/13/2012,29.80266,-82.41081,48.768,2,10,18.3,26.61,10.97,0,13.44,209.9
4/14/2012,29.80266,-82.41081,48.768,2,10,19.62,27.44,12.19,0,14.72,215.4
4/15/2012,29.80266,-82.41081,48.768,2,10,20.11,27.68,14.54,0,14.44,208.5
4/16/2012,29.80266,-82.41081,48.768,2,10,21.71,28.96,11.81,0,13.99,137
4/17/2012,29.80266,-82.41081,48.768,2,10,20.04,29.04,14.8,1.02,14.6,158.6
4/18/2012,29.80266,-82.41081,48.768,2,10,12.72,27.03,18.74,1.52,16.55,192.6
4/19/2012,29.80266,-82.41081,48.768,2,10,16.7,28.71,15.57,12.95,18.32,153.3
4/20/2012,29.80266,-82.41081,48.768,2,10,21.24,28.86,14.62,0,16.36,149.8
4/21/2012,29.80266,-82.41081,48.768,2,10,10.79,26.1,16.37,3.3,17.78,159.8
4/22/2012,29.80266,-82.41081,48.768,2,10,11.76,23.24,14.45,24.13,14.62,263
4/23/2012,29.80266,-82.41081,48.768,2,10,25.38,19.69,7.77,0,4.27,319.2
4/24/2012,29.80266,-82.41081,48.768,2,10,25.67,21.47,2.49,0,2.46,230.9
4/25/2012,29.80266,-82.41081,48.768,2,10,24.87,26.64,5.8,0,9.64,201.5
4/26/2012,29.80266,-82.41081,48.768,2,10,25.03,28.5,9.7,0,12.64,231
4/27/2012,29.80266,-82.41081,48.768,2,10,24.01,29.77,12.63,0,14.63,150
4/28/2012,29.80266,-82.41081,48.768,2,10,24.07,31.32,10.72,0,15.06,102.9
4/29/2012,29.80266,-82.41081,48.768,2,10,22.84,30.79,16.28,0,17.06,164.9
4/30/2012,29.80266,-82.41081,48.768,2,10,22.74,30.94,14.42,0.25,17.75,220.4
5/1/2012,29.80266,-82.41081,48.768,2,10,21.91,30.9,18.67,0,18.9,257.3
5/2/2012,29.80266,-82.41081,48.768,2,10,21.24,31.69,18.29,0,18.76,243.4
5/3/2012,29.80266,-82.41081,48.768,2,10,21.51,31.37,15.64,0,17.74,167.5
5/4/2012,29.80266,-82.41081,48.768,2,10,20.12,31.53,17.83,0,19,128.9
5/5/2012,29.80266,-82.41081,48.768,2,10,21.93,32.41,15.59,0,17.76,135
5/6/2012,29.80266,-82.41081,48.768,2,10,23.29,31.73,17.19,0,18,217.4
5/7/2012,29.80266,-82.41081,48.768,2,10,17.08,31.41,15.81,16.51,18.5,133.8
5/8/2012,29.80266,-82.41081,48.768,2,10,21.58,30.92,18.72,0.25,19.3,109.9
5/9/2012,29.80266,-82.41081,48.768,2,10,20.1,30.71,17.3,1.52,19.16,239.1
5/10/2012,29.80266,-82.41081,48.768,2,10,24.01,28.04,15.03,0,15.1,136.5
5/11/2012,29.80266,-82.41081,48.768,2,10,25.28,30.05,11.16,0,12.52,157.5
5/12/2012,29.80266,-82.41081,48.768,2,10,22.14,28.71,12.61,0,14.89,242.8
5/13/2012,29.80266,-82.41081,48.768,2,10,14.67,28.19,15.42,21.08,16.43,149.3
5/14/2012,29.80266,-82.41081,48.768,2,10,19.11,29.41,18.08,7.37,19.84,163.7
5/15/2012,29.80266,-82.41081,48.768,2,10,17.09,28.95,18.37,10.41,20.34,141.2
5/16/2012,29.80266,-82.41081,48.768,2,10,7.24,24.02,19.77,1.52,20.16,117.2
5/17/2012,29.80266,-82.41081,48.768,2,10,20.03,29.36,17.6,0.25,18.64,142
5/18/2012,29.80266,-82.41081,48.768,2,10,21.15,26.69,15.57,0,17.57,155
5/19/2012,29.80266,-82.41081,48.768,2,10,22.22,28.25,15.93,0,16.93,216.2
5/20/2012,29.80266,-82.41081,48.768,2,10,26.28,28.63,11.31,0,12.23,148
5/21/2012,29.80266,-82.41081,48.768,2,10,24.08,30.93,11.22,0,14.02,132.1
5/22/2012,29.80266,-82.41081,48.768,2,10,21.67,31.03,16.5,0,16.85,202.1
5/23/2012,29.80266,-82.41081,48.768,2,10,22.11,32.76,16.56,0,17.22,122.5
5/24/2012,29.80266,-82.41081,48.768,2,10,22.39,33.4,16.22,0,18.52,180.1
5/25/2012,29.80266,-82.41081,48.768,2,10,23.28,32.35,17.2,0,18.72,181.1
5/26/2012,29.80266,-82.41081,48.768,2,10,21.67,33.66,15.33,0,17.34,152.7
5/27/2012,29.80266,-82.41081,48.768,2,10,16.67,29.38,17.06,13.72,19.85,220.2
5/28/2012,29.80266,-82.41081,48.768,2,10,4.85,24.11,20.47,84.07,21.03,428
5/29/2012,29.80266,-82.41081,48.768,2,10,10.25,28.15,20.93,69.34,22.03,347.3
5/30/2012,29.80266,-82.41081,48.768,2,10,17.5,32.43,19.52,4.32,22.3,190.8
5/31/2012,29.80266,-82.41081,48.768,2,10,19.72,31.37,19.87,6.35,21.62,151.3
